676, 100
677, 100
678, 0
679, 100
680, 100
681, 0
682, 100
683, 100
684, 100
685, 100
686, 100
687, 100
688, 100
689, 0
690, 100
691, 100
692, 0
693, 0
694, 100
695, 100
696, 0
697, 100
698, 100
699, 100
700, 100
701, 0
702, 0
703, 100
704, 100
705, 0
706, 100
707, 100
708, 0
709, 0
710, 100
711, 100
712, 0
713, 100
714, 100
715, 0
716, 100
717, 100
718, 0
719, 100
720, 100
721, 0
722, 100
723, 100
724, 0
725, 100
726, 100
727, 0
728, 100
729, 100
730, 100
731, 100
732, 100
733, 100
734, 100
735, 100
736, 0
737, 100
738, 100
739, 0
740, 100
741, 100
742, 0
743, 100
744, 100
745, 0
746, 100
747, 100
748, 0
749, 100
750, 100
751, 100
752, 0
753, 100
754, 100
755, 0
756, 100
757, 100
758, 0
759, 100
760, 100
761, 0
762, 100
763, 100
764, 0
765, 100
766, 100
767, 0
768, 100
769, 100
770, 0
771, 100
772, 100
773, 100
774, 0
775, 100
776, 100
777, 0
778, 100
779, 100
780, 100
781, 100
782, 100
783, 0
784, 0
785, 100
786, 100
787, 100
788, 100
789, 100
790, 0
791, 0
792, 100
793, 100
794, 0
795, 100
796, 100
797, 100
798, 100
799, 100
800, 0
801, 0
802, 100
803, 100
804, 0
805, 100
806, 0
807, 0
808, 100
809, 100
810, 0
811, 100
812, 100
813, 0
814, 100
815, 100
816, 100
817, 100
818, 0
819, 0
820, 100
821, 100
822, 100
823, 100
824, 100
825, 100
826, 100
827, 0
828, 100
829, 100
830, 100
831, 100
832, 100
833, 100
834, 100
835, 100
836, 100
837, 0
838, 100
839, 100
840, 0
841, 100
842, 100
843, 100
844, 0
845, 100
846, 100
847, 0
848, 100
849, 100
850, 0
851, 100
852, 100
853, 0
854, 100
855, 100
856, 0
857, 0
858, 100
859, 100
860, 100
861, 0
862, 0
863, 100
864, 100
865, 100
866, 0
867, 100
868, 100
869, 0
870, 100
871, 100
872, 100
873, 100
874, 0
875, 0
876, 100
877, 100
878, 0
879, 100
880, 100
881, 0
882, 100
883, 100
884, 100
885, 100
886, 100
887, 100
888, 100
889, 100
890, 100
891, 0
892, 100
893, 100
894, 100
895, 0
896, 100
897, 100
898, 100
899, 100
900, 100
901, 100
902, 0
903, 100
904, 100
905, 0
906, 100
907, 100
908, 0
909, 0
910, 100
911, 100
912, 0
913, 100
914, 100
915, 100
916, 100
917, 100
918, 100
919, 0
920, 100
921, 100
922, 0
923, 100
924, 100
925, 100
926, 0
927, 100
928, 100
929, 0
930, 0
931, 100
932, 100
933, 0
934, 100
935, 0
936, 100
937, 100
938, 0
939, 100
940, 100
941, 100
942, 0
943, 100
944, 100
945, 100
946, 0
947, 100
948, 100
949, 100
950, 0
951, 100
952, 100
953, 0
954, 0
955, 100
956, 100
957, 0
958, 100
959, 0
960, 100
961, 100
962, 0
963, 100
964, 100
965, 0
966, 0
967, 100
968, 100
969, 0
970, 0
971, 100
972, 100
973, 0
974, 100
975, 100
976, 0
977, 0
978, 100
979, 100
980, 100
981, 0
982, 100
983, 100
984, 0
985, 100
986, 100
987, 100
988, 0
989, 100
990, 100
991, 0
992, 100
993, 100
994, 0
995, 100
996, 100
997, 100
998, 0
999, 100
1000, 100
1001, 100
1002, 100
1003, 0
1004, 100
1005, 100
1006, 0
1007, 100
1008, 100
1009, 100
1010, 100
1011, 100
1012, 0
1013, 100
1014, 100
1015, 0
1016, 100
1017, 100
1018, 100
1019, 100
1020, 100
1021, 100
1022, 100
1023, 0
1024, 0
1025, 100
1026, 100
1027, 0
1028, 100
1029, 100
1030, 100
1031, 100
1032, 100
1033, 0
1034, 100
1035, 100
1036, 0
1037, 100
1038, 0
1039, 100
1040, 100
1041, 100
1042, 100
1043, 100
1044, 100
1045, 100
1046, 100
1047, 0
1048, 100
1049, 100
1050, 100
1051, 100
1052, 0
1053, 0
1054, 100
1055, 100
1056, 100
1057, 100
1058, 0
1059, 100
1060, 100
1061, 200
1062, 100
1063, 0
1064, 100
1065, 100
1066, 100
1067, 100
1068, 100
1069, 100
1070, 100
1071, 100
1072, 0
1073, 100
1074, 100
1075, 0
1076, 100
1077, 0
1078, 100
1079, 100
1080, 100
1081, 100
1082, 100
1083, 100
1084, 100
1085, 0
1086, 100
1087, 0
1088, 0
1089, 100
1090, 100
1091, 100
1092, 100
1093, 100
1094, 0
1095, 100
1096, 100
1097, 100
1098, 0
1099, 100
1100, 0
1101, 0
1102, 100
1103, 100
1104, 0
1105, 100
1106, 0
1107, 100
1108, 100
1109, 0
1110, 100
1111, 0
1112, 100
1113, 0
1114, 100
1115, 0
1116, 100
1117, 100
1118, 100
1119, 0
1120, 100
1121, 100
1122, 0
1123, 100
1124, 0
1125, 100
1126, 100
1127, 100
1128, 100
1129, 100
1130, 0
1131, 100
1132, 100
1133, 0
1134, 100
1135, 0
1136, 100
1137, 100
1138, 0
1139, 100
1140, 100
1141, 0
1142, 100
1143, 0
1144, 100
1145, 0
1146, 100
1147, 0
1148, 100
1149, 100
1150, 0
1151, 0
1152, 100
1153, 0
1154, 100
1155, 100
1156, 0
1157, 100
1158, 0
1159, 0
1160, 100
1161, 0
1162, 0
1163, 0
1164, 100
1165, 100
1166, 0
1167, 100
1168, 0
1169, 100
1170, 100
1171, 100
1172, 100
1173, 0
1174, 100
1175, 0
1176, 100
1177, 0
1178, 100
1179, 0
1180, 100
1181, 100
1182, 100
1183, 0
1184, 0
1185, 100
1186, 100
1187, 0
1188, 100
1189, 0
1190, 100
1191, 100
1192, 100
1193, 100
1194, 0
1195, 100
1196, 100
1197, 100
1198, 0
1199, 100
1200, 100
1201, 100
1202, 100
1203, 0
1204, 100
1205, 0
1206, 100
1207, 0
1208, 0
1209, 100
1210, 0
1211, 100
1212, 0
1213, 100
1214, 100
1215, 100
1216, 100
1217, 0
1218, 100
1219, 0
1220, 100
1221, 0
1222, 100
1223, 0
1224, 0
1225, 100
1226, 100
1227, 100
1228, 100
1229, 100
1230, 0
1231, 100
1232, 0
1233, 100
1234, 100
1235, 100
1236, 100
1237, 0
1238, 0
1239, 100
1240, 0
1241, 100
1242, 0
1243, 100
1244, 0
1245, 100
1246, 100
1247, 100
1248, 0
1249, 0
1250, 100
1251, 0
1252, 0
1253, 100
1254, 0
1255, 100
1256, 100
1257, 0
1258, 100
1259, 0
1260, 0
1261, 100
1262, 0
1263, 100
1264, 100
1265, 0
1266, 0
1267, 100
1268, 0
1269, 100
1270, 100
1271, 0
1272, 0
1273, 100
1274, 100
1275, 0
1276, 100
1277, 0
1278, 0
1279, 100
1280, 100
1281, 100
1282, 0
1283, 0
1284, 100
1285, 100
1286, 100
1287, 0
1288, 100
1289, 0
1290, 0
1291, 100
1292, 0
1293, 100
1294, 0
1295, 0
1296, 100
1297, 0
1298, 100
1299, 0
1300, 0
1301, 100
1302, 0
1303, 0
1304, 100
1305, 0
1306, 0
1307, 100
1308, 100
1309, 0
1310, 0
1311, 100
1312, 0
1313, 0
1314, 100
1315, 0
1316, 0
1317, 0
1318, 100
1319, 100
1320, 0
1321, 0
1322, 100
1323, 100
1324, 100
1325, 0
1326, 100
1327, 0
1328, 100
1329, 100
1330, 0
1331, 100
1332, 100
1333, 0
1334, 0
1335, 100
1336, 0
1337, 0
1338, 100
1339, 0
1340, 100
1341, 0
1342, 0
1343, 0
1344, 100
1345, 0
1346, 100
1347, 100
1348, 0
1349, 100
1350, 0
1351, 100
1352, 0
1353, 100
1354, 100
1355, 100
1356, 0
1357, 100
1358, 0
1359, 100
1360, 0
1361, 0
1362, 100
1363, 100
1364, 0
1365, 0
1366, 100
1367, 100
1368, 0
1369, 0
1370, 0
1371, 100
1372, 0
1373, 0
1374, 0
1375, 100
1376, 0
1377, 0
1378, 100
1379, 0
1380, 0
1381, 100
1382, 0
1383, 100
1384, 0
1385, 100
1386, 0
1387, 0
1388, 100
1389, 0
1390, 0
1391, 100
1392, 0
1393, 0
1394, 100
1395, 100
1396, 0
1397, 100
1398, 0
1399, 0
1400, 100
1401, 0
1402, 0
1403, 0
1404, 100
1405, 100
1406, 100
1407, 0
1408, 0
1409, 0
1410, 0
1411, 0
1412, 100
1413, 0
1414, 0
1415, 100
1416, 0
1417, 100
1418, 0
1419, 100
1420, 0
1421, 0
1422, 100
1423, 0
1424, 0
1425, 100
1426, 0
1427, 100
1428, 0
1429, 0
1430, 100
1431, 0
1432, 100
1433, 100
1434, 0
1435, 0
1436, 100
1437, 0
1438, 0
1439, 0
1440, 100
1441, 0
1442, 100
1443, 0
1444, 100
1445, 100
1446, 0
1447, 0
1448, 100
1449, 0
1450, 100
1451, 0
1452, 100
1453, 100
1454, 0
1455, 100
1456, 100
1457, 0
1458, 100
1459, 0
1460, 100
1461, 100
1462, 0
1463, 100
1464, 0
1465, 0
1466, 0
1467, 0
1468, 0
1469, 100
1470, 0
1471, 100
1472, 0
1473, 0
1474, 0
1475, 0
1476, 100
1477, 0
1478, 100
1479, 0
1480, 0
1481, 100
1482, 0
1483, 0
1484, 100
1485, 0
1486, 0
1487, 100
1488, 0
1489, 0
1490, 100
1491, 0
1492, 100
1493, 0
1494, 0
1495, 100
1496, 0
1497, 100
1498, 0
1499, 100
1500, 0
1501, 100
1502, 100
1503, 0
1504, 100
1505, 100
1506, 0
1507, 0
1508, 100
1509, 0
1510, 0
1511, 100
1512, 100
1513, 0
1514, 0
1515, 100
1516, 0
1517, 100
1518, 0
1519, 100
1520, 0
1521, 100
1522, 100
1523, 0
1524, 0
1525, 0
1526, 100
1527, 0
1528, 100
1529, 100
1530, 0
1531, 100
1532, 0
1533, 100
1534, 0
1535, 100
1536, 100
1537, 0
1538, 0
1539, 100
1540, 0
1541, 0
1542, 0
1543, 100
1544, 0
1545, 0
1546, 100
1547, 0
1548, 100
1549, 0
1550, 0
1551, 100
1552, 100
1553, 0
1554, 0
1555, 100
1556, 0
1557, 0
1558, 100
1559, 0
1560, 0
1561, 100
1562, 100
1563, 0
1564, 100
1565, 100
1566, 0
1567, 100
1568, 100
1569, 0
1570, 0
1571, 100
1572, 0
1573, 0
1574, 100
1575, 0
1576, 100
1577, 0
1578, 0
1579, 0
1580, 100
1581, 0
1582, 0
1583, 100
1584, 100
1585, 0
1586, 100
1587, 0
1588, 0
1589, 0
1590, 0
1591, 100
1592, 0
1593, 100
1594, 0
1595, 0
1596, 0
1597, 100
1598, 0
1599, 0
1600, 100
1601, 0
1602, 100
1603, 100
1604, 0
1605, 0
1606, 100
1607, 100
1608, 0
1609, 0
1610, 100
1611, 100
1612, 0
1613, 0
1614, 0
1615, 0
1616, 0
1617, 100
1618, 0
1619, 0
1620, 0
1621, 100
1622, 0
1623, 0
1624, 100
1625, 0
1626, 0
1627, 0
1628, 100
1629, 0
1630, 0
1631, 100
1632, 100
1633, 0
1634, 0
1635, 0
1636, 0
1637, 100
1638, 0
1639, 0
1640, 100
1641, 0
1642, 100
1643, 0
1644, 0
1645, 100
1646, 100
1647, 0
1648, 100
1649, 100
1650, 0
1651, 0
1652, 100
1653, 0
1654, 0
1655, 0
1656, 100
1657, 0
1658, 0
1659, 100
1660, 0
1661, 100
1662, 0
1663, 0
1664, 0
1665, 100
1666, 0
1667, 100
1668, 100
1669, 0
1670, 0
1671, 100
1672, 0
1673, 0
1674, 0
1675, 100
1676, 0
1677, 0
1678, 0
1679, 100
1680, 100
1681, 0
1682, 0
1683, 0
1684, 100
1685, 0
1686, 0
1687, 0
1688, 100
1689, 0
1690, 0
1691, 0
1692, 100
1693, 0
1694, 0
1695, 0
1696, 100
1697, 0
1698, 0
1699, 100
1700, 0
1701, 0
1702, 100
1703, 0
1704, 0
1705, 0
1706, 100
1707, 0
1708, 0
1709, 100
1710, 0
1711, 0
1712, 100
1713, 100
1714, 0
1715, 100
1716, 100
1717, 0
1718, 0
1719, 100
1720, 0
1721, 100
1722, 0
1723, 0
1724, 100
1725, 100
1726, 0
1727, 100
1728, 100
1729, 0
1730, 0
1731, 100
1732, 0
1733, 0
1734, 100
1735, 100
1736, 0
1737, 100
1738, 0
1739, 0
1740, 0
1741, 100
1742, 0
1743, 0
1744, 100
1745, 0
1746, 0
1747, 100
1748, 100
1749, 0
1750, 0
1751, 100
1752, 0
1753, 0
1754, 100
1755, 0
1756, 100
1757, 100
1758, 0
1759, 0
1760, 100
1761, 0
1762, 0
1763, 100
1764, 100
1765, 0
1766, 0
1767, 100
1768, 0
1769, 0
1770, 100
1771, 0
1772, 0
1773, 100
1774, 0
1775, 0
1776, 100
1777, 0
1778, 100
1779, 100
1780, 0
1781, 100
1782, 100
1783, 0
1784, 0
1785, 100
1786, 0
1787, 0
1788, 0
1789, 100
1790, 0
1791, 0
1792, 100
1793, 100
1794, 0
1795, 0
1796, 100
1797, 0
1798, 0
1799, 100
1800, 0
1801, 0
1802, 100
1803, 100
1804, 100
1805, 0
1806, 0
1807, 100
1808, 100
1809, 0
1810, 100
1811, 100
1812, 0
1813, 0
1814, 100
1815, 100
1816, 0
1817, 100
1818, 100
1819, 0
1820, 0
1821, 100
1822, 100
1823, 100
1824, 100
1825, 0
1826, 0
1827, 100
1828, 0
1829, 0
1830, 0
1831, 100
1832, 0
1833, 100
1834, 100
1835, 0
1836, 100
1837, 100
1838, 100
1839, 0
1840, 0
1841, 100
1842, 0
1843, 0
1844, 100
1845, 0
1846, 0
1847, 100
1848, 100
1849, 0
1850, 0
1851, 100
1852, 100
1853, 100
1854, 0
1855, 0
1856, 100
1857, 0
1858, 0
1859, 100
1860, 100
1861, 0
1862, 0
1863, 0
1864, 100
1865, 0
1866, 0
1867, 0
1868, 100
1869, 0
1870, 0
1871, 100
1872, 0
1873, 0
1874, 100
1875, 100
1876, 0
1877, 0
1878, 100
1879, 0
1880, 0
1881, 100
1882, 0
1883, 100
1884, 100
1885, 0
1886, 0
1887, 100
1888, 0
1889, 0
1890, 0
1891, 100
1892, 0
1893, 100
1894, 0
1895, 100
1896, 100
1897, 0
1898, 0
1899, 100
1900, 100
1901, 0
1902, 0
1903, 100
1904, 0
1905, 100
1906, 100
1907, 0
1908, 0
1909, 100
1910, 0
1911, 0
1912, 100
1913, 100
1914, 0
1915, 100
1916, 100
1917, 0
1918, 0
1919, 100
1920, 100
1921, 0
1922, 100
1923, 100
1924, 0
1925, 0
1926, 100
1927, 0
1928, 0
1929, 100
1930, 100
1931, 100
1932, 0
1933, 100
1934, 0
1935, 100
1936, 0
1937, 0
1938, 0
1939, 0
1940, 100
1941, 0
1942, 0
1943, 100
1944, 0
1945, 100
1946, 0
1947, 100
1948, 0
1949, 0
1950, 100
1951, 0
1952, 0
1953, 100
1954, 0
1955, 100
1956, 0
1957, 0
1958, 100
1959, 0
1960, 0
1961, 0
1962, 0
1963, 0
1964, 100
1965, 0
1966, 0
1967, 100
1968, 0
1969, 0
1970, 100
1971, 0
1972, 100
1973, 100
1974, 0
1975, 100
1976, 100
1977, 0
1978, 100
1979, 100
1980, 0
1981, 100
1982, 0
1983, 0
1984, 0
1985, 100
1986, 0
1987, 0
1988, 100
1989, 0
1990, 100
1991, 100
1992, 0
1993, 100
1994, 0
1995, 0
1996, 0
1997, 100
1998, 0
1999, 0
2000, 100
2001, 0
2002, 0
2003, 0
2004, 0
2005, 0
2006, 0
2007, 0
2008, 100
2009, 100
2010, 0
2011, 100
2012, 100
2013, 0
2014, 0
2015, 0
2016, 100
2017, 0
2018, 0
2019, 100
2020, 0
2021, 0
2022, 100
2023, 100
2024, 0
2025, 0
2026, 100
2027, 0
2028, 100
2029, 0
2030, 0
2031, 100
2032, 0
2033, 100
2034, 100
2035, 0
2036, 0
2037, 100
2038, 0
2039, 0
2040, 100
2041, 0
2042, 0
2043, 100
2044, 0
2045, 0
2046, 100
2047, 0
2048, 100
2049, 100
2050, 0
2051, 0
2052, 100
2053, 100
2054, 100
2055, 0
2056, 100
2057, 0
2058, 0
2059, 100
2060, 100
2061, 0
2062, 0
2063, 100
2064, 100
2065, 100
2066, 0
2067, 100
2068, 100
2069, 100
2070, 100
2071, 0
2072, 0
2073, 100
2074, 0
2075, 100
2076, 0
2077, 100
2078, 0
2079, 0
2080, 100
2081, 0
2082, 0
2083, 100
2084, 100
2085, 0
2086, 0
2087, 100
2088, 0
2089, 0
2090, 100
2091, 0
2092, 0
2093, 100
2094, 0
2095, 0
2096, 100
2097, 0
2098, 0
2099, 100
2100, 100
2101, 100
2102, 100
2103, 0
2104, 0
2105, 100
2106, 0
2107, 0
2108, 100
2109, 0
2110, 0
2111, 100
2112, 0
2113, 100
2114, 100
2115, 0
2116, 100
2117, 100
2118, 0
2119, 100
2120, 0
2121, 0
2122, 0
2123, 100
2124, 0
2125, 0
2126, 100
2127, 0
2128, 0
2129, 100
2130, 0
2131, 100
2132, 100
2133, 0
2134, 100
2135, 0
2136, 0
2137, 100
2138, 0
2139, 0
2140, 100
2141, 0
2142, 0
2143, 100
2144, 0
2145, 0
2146, 100
2147, 0
2148, 0
2149, 100
2150, 100
2151, 0
2152, 100
2153, 100
2154, 0
2155, 0
2156, 100
2157, 0
2158, 100
2159, 0
2160, 0
2161, 0
2162, 0
2163, 0
2164, 100
2165, 0
2166, 100
2167, 0
2168, 0
2169, 100
2170, 100
2171, 0
2172, 100
2173, 0
2174, 0
2175, 100
2176, 100
2177, 0
2178, 0
2179, 100
2180, 0
2181, 100
2182, 0
2183, 0
2184, 100
2185, 0
2186, 0
2187, 100
2188, 0
2189, 100
2190, 0
2191, 0
2192, 100
2193, 0
2194, 100
2195, 100
2196, 0
2197, 0
2198, 100
2199, 0
2200, 100
2201, 100
2202, 0
2203, 100
2204, 0
2205, 0
2206, 100
2207, 100
2208, 0
2209, 100
2210, 0
2211, 0
2212, 100
2213, 0
2214, 0
2215, 100
2216, 0
2217, 0
2218, 100
2219, 0
2220, 0
2221, 0
2222, 100
2223, 0
2224, 0
2225, 0
2226, 100
2227, 100
2228, 0
2229, 100
2230, 0
2231, 0
2232, 0
2233, 100
2234, 0
2235, 0
2236, 100
2237, 100
2238, 0
2239, 100
2240, 0
2241, 0
2242, 0
2243, 100
2244, 0
2245, 100
2246, 0
2247, 0
2248, 100
2249, 0
2250, 0
2251, 100
2252, 0
2253, 100
2254, 0
2255, 100
2256, 0
2257, 0
2258, 100
2259, 0
2260, 0
2261, 100
2262, 0
2263, 0
2264, 100
2265, 0
2266, 100
2267, 100
2268, 0
2269, 100
2270, 0
2271, 0
2272, 0
2273, 0
2274, 100
2275, 100
2276, 0
2277, 0
2278, 100
2279, 0
2280, 0
2281, 100
2282, 100
2283, 0
2284, 0
2285, 100
2286, 0
2287, 100
2288, 0
2289, 100
2290, 0
2291, 0
2292, 100
2293, 0
2294, 0
2295, 100
2296, 0
2297, 0
2298, 100
2299, 0
2300, 0
2301, 100
2302, 100
2303, 0
2304, 0
2305, 100
2306, 0
2307, 100
2308, 0
2309, 0
2310, 100
2311, 0
2312, 0
2313, 100
2314, 100
2315, 0
2316, 0
2317, 100
2318, 0
2319, 0
2320, 0
2321, 100
2322, 0
2323, 100
2324, 100
2325, 0
2326, 100
2327, 100
2328, 0
2329, 100
2330, 0
2331, 100
2332, 0
2333, 0
2334, 0
2335, 100
2336, 0
2337, 100
2338, 100
2339, 0
2340, 0
2341, 100
2342, 0
2343, 0
2344, 0
2345, 100
2346, 0
2347, 0
2348, 100
2349, 100
2350, 0
2351, 100
2352, 0
2353, 0
2354, 100
2355, 0
2356, 0
2357, 100
2358, 0
2359, 0
2360, 0
2361, 100
2362, 0
2363, 0
2364, 100
2365, 0
2366, 100
2367, 100
2368, 0
2369, 100
2370, 100
2371, 0
2372, 100
2373, 0
2374, 0
2375, 100
2376, 100
2377, 0
2378, 100
2379, 100
2380, 0
2381, 0
2382, 100
2383, 0
2384, 0
2385, 100
2386, 0
2387, 0
2388, 100
2389, 0
2390, 0
2391, 100
2392, 100
2393, 100
2394, 0
2395, 100
2396, 0
2397, 0
2398, 100
2399, 0
2400, 100
2401, 100
2402, 0
2403, 100
2404, 0
2405, 0
2406, 100
2407, 100
2408, 0
2409, 0
2410, 100
2411, 0
2412, 0
2413, 100
2414, 0
2415, 0
2416, 100
2417, 100
2418, 0
2419, 0
2420, 100
2421, 0
2422, 100
2423, 0
2424, 0
2425, 0
2426, 100
2427, 0
2428, 0
2429, 100
2430, 0
2431, 0
2432, 100
2433, 0
2434, 0
2435, 100
2436, 0
2437, 0
2438, 100
2439, 100
2440, 0
2441, 100
2442, 0
2443, 100
2444, 0
2445, 0
2446, 100
2447, 0
2448, 0
2449, 100
2450, 100
2451, 0
2452, 0
2453, 100
2454, 0
2455, 0
2456, 100
2457, 100
2458, 0
2459, 0
2460, 100
2461, 0
2462, 0
2463, 100
2464, 0
2465, 100
2466, 0
2467, 0
2468, 100
2469, 0
2470, 0
2471, 100
2472, 0
2473, 0
2474, 100
2475, 0
2476, 100
2477, 100
2478, 0
2479, 100
2480, 100
2481, 0
2482, 100
2483, 0
2484, 0
2485, 100
2486, 0
2487, 0
2488, 100
2489, 100
2490, 0
2491, 100
2492, 100
2493, 0
2494, 0
2495, 100
2496, 0
2497, 100
2498, 0
2499, 0
